time,open,high,low,close,tick_volume,spread
2026-05-02 11:08:28.023842,120469.21545577834,120916.18985641793,120486.52717367685,120606.96732033089,1991,3
2026-05-02 11:13:28.023842,120686.81394972384,120811.40932018228,120759.37570303066,120766.66057911678,1525,2
2026-05-02 11:18:28.023842,120755.13207091537,120854.73217424731,120631.86881511935,120743.60356271395,386,2
2026-05-02 11:23:28.023842,120525.1480320042,120570.25999933993,120168.46270740806,120306.69250129446,299,2
2026-05-02 11:28:28.023842,120411.23778091819,120677.02644289928,120512.52551302566,120515.78306054194,474,5
2026-05-02 11:33:28.023842,120452.79231504194,120528.68199375221,120313.28886969612,120389.80156954195,2320,1
2026-05-02 11:38:28.023842,120428.52526885533,120553.37728802976,120377.46599326676,120467.24896816873,2024,7
2026-05-02 11:43:28.023842,120475.8695556988,120620.02980507605,120197.91627768528,120484.49014322888,731,4
2026-05-02 11:48:28.023842,120652.74698436177,120956.75475098341,120651.09024463272,120821.00382549467,811,9
2026-05-02 11:53:28.023842,120808.58104442953,120826.16861223505,120768.67301597977,120796.15826336441,2380,2
2026-05-02 11:58:28.023842,120795.72312925654,120845.82862393842,120659.87441439465,120795.28799514867,1753,1
2026-05-02 12:03:28.023842,120968.36382950035,121266.28605774546,121087.79479224699,121141.43966385203,1353,7
2026-05-02 12:08:28.023842,121070.92796103403,121074.94439930377,120892.85007782916,121000.41625821605,1041,5
2026-05-02 12:13:28.023842,121090.37313753701,121236.50540316688,121167.74589202671,121180.33001685797,1806,9
2026-05-02 12:18:28.023842,121159.88378377847,121205.14911605441,121086.73936088425,121139.43755069896,2390,5
2026-05-02 12:23:28.023842,121031.44270375776,121155.77809535072,120694.73646934307,120923.44785681657,731,5
2026-05-02 12:28:28.023842,120924.78345751212,120962.32109215665,120884.36333878979,120926.11905820768,1793,3
2026-05-02 12:33:28.023842,121002.65741577937,121141.37143861756,121013.78735302329,121079.19577335104,51,7
2026-05-02 12:38:28.023842,121228.1048901321,121447.54599031442,121263.59370482416,121377.01400691317,1371,7
2026-05-02 12:43:28.023842,121539.53957062229,121783.9288521546,121684.05112465797,121702.06513433142,1930,5
2026-05-02 12:48:28.023842,121671.00402827024,121817.74314864172,121631.37952303489,121639.94292220905,1725,1
2026-05-02 12:53:28.023842,121533.17310277763,121490.17354048192,121336.4028061925,121426.4032833462,2118,3
2026-05-02 12:58:28.023842,121392.79386716317,121556.62680689136,121272.03274333093,121359.18445098014,1731,7
2026-05-02 13:03:28.023842,121231.48196124475,121188.1211481203,121030.20708617146,121103.77947150935,1278,6
2026-05-02 13:08:28.023842,121081.30102131331,121187.7726145655,121041.95399638917,121058.82257111727,221,3
2026-05-02 13:13:28.023842,121022.81843433745,121003.69307567111,120859.56421332678,120986.81429755763,1410,3
2026-05-02 13:18:28.023842,121067.29270116618,121204.96108817206,121066.66657655794,121147.77110477473,94,3
2026-05-02 13:23:28.023842,120908.93495889581,120696.18393851187,120421.78430056675,120670.09881301688,1169,5
2026-05-02 13:28:28.023842,120591.6844247795,120759.88935813522,120360.61420007459,120513.27003654212,1801,4
2026-05-02 13:33:28.023842,120435.83384378348,120368.29255865641,120324.9563011975,120358.39765102482,1605,5
2026-05-02 13:38:28.023842,120488.33397036162,120761.73254578182,120501.25382016037,120618.27028969841,1041,6
2026-05-02 13:43:28.023842,120498.68021606642,120675.96830726718,120312.83975734483,120379.09014243445,299,8
2026-05-02 13:48:28.023842,120404.8557726274,120482.60059451462,120429.11727874755,120430.62140282034,745,2
2026-05-02 13:53:28.023842,120417.93951857003,120438.78282591495,120230.35856353134,120405.2576343197,118,9
2026-05-02 13:58:28.023842,120519.59915651861,120724.49461569908,120362.54682525835,120633.94067871751,1976,8
2026-05-02 14:03:28.023842,120699.87281812858,120938.29393211356,120689.7375678292,120765.80495753966,775,5
2026-05-02 14:08:28.023842,120780.19221650466,120948.20926350902,120537.02690499276,120794.57947546964,323,7
2026-05-02 14:13:28.023842,120735.51564333544,120751.13729032651,120645.57064265606,120676.45181120123,1581,7
2026-05-02 14:18:28.023842,120476.80887967614,120402.68378669825,120260.73324586135,120277.16594815106,133,7
2026-05-02 14:23:28.023842,120305.12210184825,120357.07669532127,120251.20571101175,120333.07825554545,1180,2
2026-05-02 14:28:28.023842,120391.76210998256,120471.86149061217,120341.29973901137,120450.44596441968,1889,7
2026-05-02 14:33:28.023842,120281.16466826855,120178.29294647346,120109.00075244613,120111.88337211745,2302,1
2026-05-02 14:38:28.023842,119979.86660891664,119889.55133064382,119711.61914540644,119847.84984571583,2072,6
2026-05-02 14:43:28.023842,119876.27214680755,119918.65069480207,119794.01993928678,119904.69444789927,712,4
2026-05-02 14:48:28.023842,119942.50362431759,120035.50286245908,119880.2454757355,119980.3128007359,121,3
2026-05-02 14:53:28.023842,119874.63343959919,119883.82704030038,119759.70427818318,119768.95407846247,2363,2
2026-05-02 14:58:28.023842,119708.30288533427,119760.31134697315,119498.12615904438,119647.65169220607,645,7
2026-05-02 15:03:28.023842,119451.41231595144,119365.35447066804,119110.25682412864,119255.17293969681,997,9
2026-05-02 15:08:28.023842,119404.37310550906,119725.01592624318,119507.19919323405,119553.5732713213,518,9
2026-05-02 15:13:28.023842,119415.06535550929,119324.19826932761,119222.20699890726,119276.55743969727,2247,2
2026-05-02 15:18:28.023842,119335.9907502193,119626.17313892148,119392.39871519766,119395.42406074134,1698,4
2026-05-02 15:23:28.023842,119392.86133756182,119469.23622955367,119322.00567216254,119390.2986143823,1619,7
2026-05-02 15:28:28.023842,119530.22472635552,119753.34711652873,119601.71094500604,119670.15083832874,1810,6
2026-05-02 15:33:28.023842,119586.07840891124,119570.10676530188,119499.25301949261,119502.00597949374,1086,6
2026-05-02 15:38:28.023842,119509.78934603489,119564.29418780569,119507.23610204436,119517.57271257603,725,3
2026-05-02 15:43:28.023842,119336.35055326004,119297.38044486809,118945.78547630498,119155.12839394405,1999,5
2026-05-02 15:48:28.023842,118948.79120723967,118955.51195921519,118738.28363707502,118742.4540205353,1222,3
2026-05-02 15:53:28.023842,118807.40604974027,118879.7493756059,118852.22101061456,118872.35807894525,2357,5
2026-05-02 15:58:28.023842,118682.87826479334,118748.28797391943,118389.69201542478,118493.39845064144,1767,9
2026-05-02 16:03:28.023842,118470.24986393968,118587.68607337555,118371.78369746842,118447.1012772379,304,5
2026-05-02 16:08:28.023842,118556.19261250085,118690.96797153156,118657.16733196312,118665.28394776379,827,3
2026-05-02 16:13:28.023842,118746.270835851,118906.3100672682,118789.78429982817,118827.2577239382,2182,6
2026-05-02 16:18:28.023842,118757.41329800632,118777.72287607139,118433.68939171427,118687.56887207445,661,4
2026-05-02 16:23:28.023842,118519.31270827097,118510.89149573004,118328.42293819156,118351.0565444675,997,7
2026-05-02 16:28:28.023842,118406.5353749854,118662.94014301748,118379.785820385,118462.0142055033,1461,8
2026-05-02 16:33:28.023842,118606.48051653312,118857.65635984187,118702.14855570221,118750.94682756293,1413,3
2026-05-02 16:38:28.023842,118681.39784271005,118642.42117548286,118589.42533245121,118611.84885785717,703,5
2026-05-02 16:43:28.023842,118527.34106215421,118594.56924241359,118412.61049011281,118442.83326645124,2384,7
2026-05-02 16:48:28.023842,118388.08922487237,118342.09595560376,118332.28630643869,118333.3451832935,716,6
2026-05-02 16:53:28.023842,118395.43740898336,118621.51980298177,118289.47784452641,118457.52963467324,2456,2
2026-05-02 16:58:28.023842,118589.8362096938,118840.39793265193,118653.37487425284,118722.1427847144,519,8
2026-05-02 17:03:28.023842,118591.02313233585,118495.50657302546,118400.42395873438,118459.9034799573,2237,2
2026-05-02 17:08:28.023842,118301.56241904685,118234.40834031641,118101.95977435478,118143.22135813639,533,5
2026-05-02 17:13:28.023842,118393.74174986823,118718.6006700399,118484.27567159465,118644.26214160006,2048,3
2026-05-02 17:18:28.023842,118626.51674070029,118667.59289939619,118553.09500605923,118608.77133980053,1657,9
2026-05-02 17:23:28.023842,118636.95989808379,118802.91989373647,118525.71935847357,118665.14845636705,2296,3
2026-05-02 17:28:28.023842,118592.48237386701,118691.33622713889,118387.07620081205,118519.81629136695,1080,3
2026-05-02 17:33:28.023842,118573.28881881639,118775.77962318923,118527.95370875776,118626.76134626583,959,7
2026-05-02 17:38:28.023842,118730.53831524326,118885.81380362426,118760.76415761176,118834.3152842207,1550,1
2026-05-02 17:43:28.023842,118867.57639901232,118941.22449231878,118752.21993331231,118900.83751380394,2348,4
2026-05-02 17:48:28.023842,119088.61298072647,119421.04260218584,119062.34236353968,119276.38844764898,2350,8
2026-05-02 17:53:28.023842,119242.5152116495,119229.32077492506,119173.45061015322,119208.64197565001,69,8
2026-05-02 17:58:28.023842,119181.63610555742,119217.58980469086,118940.41202615069,119154.63023546484,491,2
2026-05-02 18:03:28.023842,119180.64328350921,119358.72689258964,119078.07804344606,119206.65633155358,799,8
2026-05-02 18:08:28.023842,119257.75415942026,119424.32157183586,119168.4188487865,119308.85198728697,829,2
2026-05-02 18:13:28.023842,119334.52711301438,119577.38052451365,119268.47049833465,119360.2022387418,1325,5
2026-05-02 18:18:28.023842,119223.57523786035,119216.48146366955,118838.00805393209,119086.94823697889,647,3
2026-05-02 18:23:28.023842,119121.64404078457,119227.91847142763,118985.8495426799,119156.33984459023,1545,2
2026-05-02 18:28:28.023842,119117.4174881477,119084.09061520037,118837.50584997122,119078.49513170516,240,2
2026-05-02 18:33:28.023842,119017.45354728666,119083.9063138587,118934.20408920912,118956.41196286817,908,1
2026-05-02 18:38:28.023842,118961.07926391954,118971.08997955226,118867.96387205363,118965.74656497092,1258,2
2026-05-02 18:43:28.023842,118864.07377722462,118969.63693221021,118700.99714935437,118762.40098947832,1615,3
2026-05-02 18:48:28.023842,118642.35250606237,118725.27482386709,118392.53598086511,118522.30402264639,711,4
2026-05-02 18:53:28.023842,118245.14712091212,118285.27841488809,117955.36498156287,117967.99021917785,1873,5
2026-05-02 18:58:28.023842,118154.97191253501,118514.90803892807,118228.70847264318,118341.95360589217,234,4
2026-05-02 19:03:28.023842,118402.35753273012,118564.57425157621,118244.24220453839,118462.7614595681,2123,1
2026-05-02 19:08:28.023842,118451.49817799187,118457.83488668199,118340.79465767965,118440.23489641566,267,5
2026-05-02 19:13:28.023842,118370.3371123795,118317.60960534362,118186.03032203471,118300.43932834333,1757,5
2026-05-02 19:18:28.023842,117996.19518467117,117733.4919272091,117615.75039299525,117691.951040999,494,9
2026-05-02 19:23:28.023842,117616.00921852505,117600.20344320509,117506.41080397392,117540.06739605109,1108,4
2026-05-02 19:28:28.023842,117617.02181522382,117814.96749761635,117685.84279835197,117693.97623439656,849,9
2026-05-02 19:33:28.023842,117795.03927317674,118027.48824296621,117859.85832652697,117896.10231195691,1185,3
2026-05-02 19:38:28.023842,117965.47340987794,118111.79813746318,117999.7762040431,118034.84450779896,1147,8
2026-05-02 19:43:28.023842,118052.85379635269,118169.24191858602,118005.25889891059,118070.8630849064,1302,9
2026-05-02 19:48:28.023842,118210.76389015483,118382.63085764243,118349.60866341363,118350.66469540328,873,1
2026-05-02 19:53:28.023842,118316.86352065747,118359.30089328978,118191.28156401259,118283.06234591166,1416,6
2026-05-02 19:58:28.023842,118399.88392437731,118589.49426852175,118383.74115120112,118516.70550284296,2474,9
2026-05-02 20:03:28.023842,118476.88255705193,118626.57693624722,118417.16664981528,118437.05961126089,2254,1
2026-05-02 20:08:28.023842,118344.39275431054,118500.72547676646,118069.9600534353,118251.72589736019,1214,2
2026-05-02 20:13:28.023842,118145.96854455779,118097.88160389943,117906.80072235917,118040.2111917554,78,5
2026-05-02 20:18:28.023842,117928.40957639285,117836.89987609879,117753.6973457129,117816.60796103028,939,8
2026-05-02 20:23:28.023842,117887.71325005256,118064.54425996476,117781.23132774545,117958.81853907484,1542,5
2026-05-02 20:28:28.023842,117881.19719884373,117883.8138503122,117713.41320500619,117803.57585861263,2379,6
2026-05-02 20:33:28.023842,117695.32844013498,117616.93153636625,117534.2669558096,117587.08102165733,1432,2
2026-05-02 20:38:28.023842,117663.84039344476,117980.96435373968,117669.96123321178,117740.59976523218,1061,7
2026-05-02 20:43:28.023842,117776.54202616579,117864.7725429814,117765.97325640717,117812.48428709937,433,7
2026-05-02 20:48:28.023842,117915.81775756672,118204.71942669475,117920.49184557608,118019.15122803405,266,7
2026-05-02 20:53:28.023842,118074.80455035376,118201.29318245547,118059.56296349193,118130.45787267345,1320,6
2026-05-02 20:58:28.023842,118051.62296074053,118094.9301044211,117903.56629205892,117972.7880488076,1409,3
2026-05-02 21:03:28.023842,117982.04871638225,118099.502490494,117747.16742423226,117991.3093839569,1100,1
2026-05-02 21:08:28.023842,118005.77921614982,118057.7322873523,118016.1113125058,118020.24904834275,1793,4
2026-05-02 21:13:28.023842,117923.87663154228,117849.15832150454,117802.39255400824,117827.50421474183,1460,5
2026-05-02 21:18:28.023842,117711.6568563977,117666.91182030221,117483.66130145833,117595.80949805358,1620,4
2026-05-02 21:23:28.023842,117524.98314038801,117506.9052667551,117358.21373529073,117454.15678272242,2067,2
2026-05-02 21:28:28.023842,117671.01528963234,118128.61606947945,117886.24776457598,117887.87379654228,387,4
2026-05-02 21:33:28.023842,117845.27630351702,117925.67607381922,117715.53094704919,117802.67881049175,272,4
2026-05-02 21:38:28.023842,117934.7161180333,118156.91880674844,117911.24917927232,118066.75342557488,2234,8
2026-05-02 21:43:28.023842,118018.15420641357,118104.24895766267,117900.85202853549,117969.55498725228,2251,2
2026-05-02 21:48:28.023842,118065.18244381825,118251.13458460297,117827.48651996348,118160.80990038424,2316,5
2026-05-02 21:53:28.023842,118258.04666922695,118621.26116685673,118158.9196268972,118355.28343806966,565,6
2026-05-02 21:58:28.023842,118458.02578442206,118575.71795551044,118464.53438168422,118560.76813077448,1393,6
2026-05-02 22:03:28.023842,118603.35202295642,118725.32605129431,118451.408401216,118645.93591513834,1531,3
2026-05-02 22:08:28.023842,118794.38485561783,118984.96418890974,118865.2320179591,118942.83379609731,2437,5
2026-05-02 22:13:28.023842,118984.54008551978,119097.81065167188,118992.91251762018,119026.24637494225,1485,4
2026-05-02 22:18:28.023842,119211.28320924085,119472.54356812876,119331.22185809548,119396.32004353945,1339,2
2026-05-02 22:23:28.023842,119223.69286213643,119105.21101973877,118985.39728576058,119051.06568073342,1910,1
2026-05-02 22:28:28.023842,119089.58611382656,119346.52767957155,119041.03218870434,119128.1065469197,528,3
2026-05-02 22:33:28.023842,119159.68281748792,119403.66693288939,119054.41947909123,119191.25908805612,1763,9
2026-05-02 22:38:28.023842,119092.0711524011,119178.80674359076,118927.59993810715,118992.88321674608,358,5
2026-05-02 22:43:28.023842,119056.17654583529,119161.00697756426,119058.59830669065,119119.4698749245,761,3
2026-05-02 22:48:28.023842,118961.12386092104,118862.04021745632,118459.22802683023,118802.7778469176,973,5
2026-05-02 22:53:28.023842,118734.05863109554,118697.63717909082,118454.8754283209,118665.33941527347,893,5
2026-05-02 22:58:28.023842,118453.40529244673,118316.39187522186,118184.42572675602,118241.47116962,696,6
2026-05-02 23:03:28.023842,118408.75466825272,118739.79782638485,118575.94064622588,118576.03816688542,1476,1
2026-05-02 23:08:28.023842,118552.51799438117,118653.63033226797,118425.81244532374,118528.99782187691,1824,4
2026-05-02 23:13:28.023842,118761.79387323416,119103.71974149747,118927.26231367834,118994.58992459142,1866,3
2026-05-02 23:18:28.023842,119081.83580351615,119240.05061423297,119115.31231690788,119169.0816824409,101,5
2026-05-02 23:23:28.023842,119218.3532411454,119334.89594202799,119169.44206579533,119267.62479984992,115,7
2026-05-02 23:28:28.023842,119205.92323242343,119246.74605259084,118819.89728300521,119144.22166499695,2188,2
2026-05-02 23:33:28.023842,119033.31656672076,118950.98742209793,118559.73018646675,118922.41146844458,721,8
2026-05-02 23:38:28.023842,118979.60191476665,119148.78785415435,118968.67227098989,119036.79236108871,727,2
2026-05-02 23:43:28.023842,119030.32156234272,119064.93733901108,118999.21833146623,119023.85076359674,2199,9
2026-05-02 23:48:28.023842,118881.74633421522,119043.5257857112,118585.79764331892,118739.6419048337,2436,9
2026-05-02 23:53:28.023842,118578.94706618575,118676.55699267576,118321.27228121147,118418.2522275378,1661,5
2026-05-02 23:58:28.023842,118317.34727162754,118218.74925954547,118185.83097790957,118216.4423157173,2041,9
2026-05-03 00:03:28.023842,118411.68767776614,118734.08102483676,118280.78684829199,118606.93303981499,1202,8
2026-05-03 00:08:28.023842,118844.85419281869,119184.78460731667,118893.17843179805,119082.77534582237,1370,3
2026-05-03 00:13:28.023842,119105.94028755825,119133.74568595349,119105.98510307577,119129.1052292941,1507,6
2026-05-03 00:18:28.023842,119146.26807235168,119469.974485645,119144.99561034955,119163.43091540926,632,4
2026-05-03 00:23:28.023842,119128.5633755817,119165.45745565415,119090.06443896893,119093.69583575412,782,3
2026-05-03 00:28:28.023842,118994.80679346097,118941.32455729904,118819.41893457709,118895.91775116783,1821,2
2026-05-03 00:33:28.023842,119044.44480322333,119200.76111604471,119152.91444235678,119192.97185527883,592,2
2026-05-03 00:38:28.023842,119395.49253469186,119732.39410251635,119584.87594782635,119598.0132141049,658,8
2026-05-03 00:43:28.023842,119503.11853501096,119408.47679195295,119335.99438969843,119408.22385591701,1099,3
2026-05-03 00:48:28.023842,119400.51601047139,119630.3318663,119342.92759875898,119392.80816502577,2286,1
2026-05-03 00:53:28.023842,119345.680984276,119435.08099755635,119245.9473669786,119298.55380352623,1478,6
2026-05-03 00:58:28.023842,119254.64243738502,119277.38112802763,119026.54686501723,119210.73107124382,81,8
2026-05-03 01:03:28.023842,119339.29732658566,119600.622076064,119395.71083292212,119467.86358192748,1736,6
2026-05-03 01:08:28.023842,119328.15836778996,119306.11709928248,118885.67572828889,119188.45315365246,2490,1
2026-05-03 01:13:28.023842,119239.70508508763,119387.98232834767,119031.44587524551,119290.95701652279,1332,5
2026-05-03 01:18:28.023842,119370.3877674076,119676.4272581823,119411.78996779483,119449.81851829242,942,4
2026-05-03 01:23:28.023842,119435.73273906414,119613.34511274066,119260.51474269567,119421.64695983588,1948,8
2026-05-03 01:28:28.023842,119518.90676875148,119677.15073690726,119437.49154978877,119616.16657766709,528,2
2026-05-03 01:33:28.023842,119633.26057415844,119851.76531399536,119625.7462100818,119650.3545706498,806,1
2026-05-03 01:38:28.023842,119782.76441230584,120011.19062563806,119730.92124453683,119915.1742539619,2440,6
2026-05-03 01:43:28.023842,119752.31303194241,119647.16998438479,119490.82835131623,119589.4518099229,1692,9
2026-05-03 01:48:28.023842,119553.11988870622,119525.18652051146,119440.95310525576,119516.78796748954,1115,8
2026-05-03 01:53:28.023842,119510.25890351975,119649.09668207573,119441.60383149698,119503.72983954995,498,6
2026-05-03 01:58:28.023842,119218.20437802238,119052.49526515733,118844.47333988127,118932.67891649478,2034,2
2026-05-03 02:03:28.023842,118817.73972541746,118773.53453022685,118462.14921468329,118702.80053434013,1403,9
2026-05-03 02:08:28.023842,118617.13059243828,118613.69166982888,118459.30272467734,118531.46065053644,1192,5
2026-05-03 02:13:28.023842,118633.88739085142,118820.53514051443,118508.91631814146,118736.31413116642,486,8
2026-05-03 02:18:28.023842,118662.01285218511,118709.56360479767,118442.2555314682,118587.71157320382,2177,1
2026-05-03 02:23:28.023842,118501.64726797664,118416.36068439903,118303.94551765989,118415.58296274947,2426,4
2026-05-03 02:28:28.023842,118503.95575482791,118688.54921960365,118243.42860257803,118592.32854690636,1957,6
2026-05-03 02:33:28.023842,118421.07762709851,118394.34765311138,118044.53955946799,118249.82670729067,222,7
2026-05-03 02:38:28.023842,118030.98339119027,117954.8458578601,117639.18618422587,117812.14007508986,1175,5
2026-05-03 02:43:28.023842,117774.98994966559,117814.26366958197,117712.38301918142,117737.83982424131,952,4
2026-05-03 02:48:28.023842,117585.80897271508,117495.3636437426,117379.92178266576,117433.77812118884,563,7
2026-05-03 02:53:28.023842,117286.1487906919,117334.8878343076,117012.55398796222,117138.51946019498,2317,9
2026-05-03 02:58:28.023842,117200.17734415291,117551.95173213613,117055.7946268183,117261.83522811084,124,6
2026-05-03 03:03:28.023842,117355.52909939777,117484.94168767253,117440.11156618594,117449.2229706847,1128,9
2026-05-03 03:08:28.023842,117533.8447143321,117719.29026507103,117582.41389601483,117618.46645797949,518,6
2026-05-03 03:13:28.023842,117737.13355629682,117961.82462478234,117834.51892138625,117855.80065461416,212,4
2026-05-03 03:18:28.023842,117988.77641388285,118254.58050883692,118112.28687009755,118121.75217315156,324,1
2026-05-03 03:23:28.023842,117897.07231746707,117752.18324288793,117460.57864621264,117672.39246178257,892,7
2026-05-03 03:28:28.023842,117721.2904413126,117820.7993232036,117659.50612530111,117770.18842084263,1902,1
2026-05-03 03:33:28.023842,117715.25690865307,117856.78985255185,117502.22549596053,117660.32539646351,1263,1
2026-05-03 03:38:28.023842,117582.40568510658,117515.82810422887,117438.06222723897,117504.48597374967,1789,4
2026-05-03 03:43:28.023842,117564.95822854238,117929.69345183695,117494.40715978494,117625.43048333508,966,3
2026-05-03 03:48:28.023842,117443.71397080319,117263.28090321596,117217.02558274251,117261.99745827132,1040,8
2026-05-03 03:53:28.023842,117078.65270199405,117068.92293568938,116864.1218461794,116895.3079457168,2214,6
2026-05-03 03:58:28.023842,116963.17177975005,117031.33962246936,116850.16761153801,117031.03561378329,1194,2
2026-05-03 04:03:28.023842,117083.60701806538,117321.29044260904,117115.3681728648,117136.17842234747,1092,1
2026-05-03 04:08:28.023842,117151.76656488533,117237.31451002549,117155.61571898076,117167.3547074232,604,9
2026-05-03 04:13:28.023842,117075.81056660789,117061.98207433107,116893.48160985915,116984.26642579256,2469,5
2026-05-03 04:18:28.023842,117063.8050261871,117164.44549132652,117102.86803269807,117143.34362658163,1364,7
2026-05-03 04:23:28.023842,117216.28409937031,117346.47194531081,116936.1213206554,117289.224572159,2168,2
2026-05-03 04:28:28.023842,117299.40311799315,117331.40607880868,117270.1904073042,117309.58166382728,1451,6
2026-05-03 04:33:28.023842,117186.58396688035,117160.40013802004,116908.13406920235,117063.58626993342,356,5
2026-05-03 04:38:28.023842,117019.97017779307,116992.19915166053,116843.31288598967,116976.35408565273,107,8
2026-05-03 04:43:28.023842,117065.79822764725,117163.83899186246,117032.49634282957,117155.24236964177,840,6
2026-05-03 04:48:28.023842,117296.5226903896,117568.08224924807,117291.73326512417,117437.80301113741,1888,6
2026-05-03 04:53:28.023842,117404.47388446052,117430.70613227824,117326.708210544,117371.14475778361,1226,9
2026-05-03 04:58:28.023842,117345.94991725142,117326.93103542199,117246.58899412982,117320.75507671923,1956,5
2026-05-03 05:03:28.023842,117304.85789933887,117307.35583452169,117269.23986847563,117288.9607219585,2126,9
2026-05-03 05:08:28.023842,117319.15910786769,117637.55354180424,117276.98384333329,117349.35749377687,403,7
2026-05-03 05:13:28.023842,117289.19276787051,117324.36298818846,117058.77079554315,117229.02804196415,2073,9
2026-05-03 05:18:28.023842,116925.63399871279,116670.68426120905,116496.19556538088,116622.23995546144,1085,4
2026-05-03 05:23:28.023842,116748.73623953472,116996.08463843272,116675.56208669842,116875.23252360798,89,9
2026-05-03 05:28:28.023842,117065.48953714204,117420.85926752031,117199.58728163206,117255.74655067611,225,1
2026-05-03 05:33:28.023842,117192.32677211885,117303.21722128565,117023.08789402212,117128.90699356158,1814,2
2026-05-03 05:38:28.023842,117017.74157297387,116933.96151048165,116751.79167068636,116906.57615238614,2275,2
2026-05-03 05:43:28.023842,116893.3215637533,117029.7250427465,116876.6911753813,116880.06697512047,798,6
2026-05-03 05:48:28.023842,116861.51480132903,116884.36589922666,116621.01671574968,116842.96262753759,349,3
2026-05-03 05:53:28.023842,116948.91442289259,117143.61514895919,117004.04463029646,117054.8662182476,1432,4
2026-05-03 05:58:28.023842,117061.79340810039,117194.50412910974,117064.58873670053,117068.72059795319,1696,2
2026-05-03 06:03:28.023842,116986.43696718631,116924.52831613949,116755.954414639,116904.15333641942,141,6
2026-05-03 06:08:28.023842,116766.76929657001,116865.22857858555,116613.11313841236,116629.3852567206,102,3
2026-05-03 06:13:28.023842,116721.48675060386,116999.98170598273,116747.30413345955,116813.5882444871,224,9
2026-05-03 06:18:28.023842,116877.81962625487,117043.75828975934,116825.14918553687,116942.05100802267,458,4
2026-05-03 06:23:28.023842,117054.95092856107,117288.19960978812,117076.47757908968,117167.85084909946,2056,2
2026-05-03 06:28:28.023842,117067.0130862544,117273.52139225413,116836.37324195582,116966.17532340935,609,9
2026-05-03 06:33:28.023842,117161.20088269422,117455.81816876905,117331.09201946449,117356.2264419791,1961,4
2026-05-03 06:38:28.023842,117173.51499219827,117074.40725816705,116765.56105783158,116990.80354241744,549,8
2026-05-03 06:43:28.023842,117066.73780819487,117296.13504995081,117061.51184040692,117142.6720739723,1834,3
2026-05-03 06:48:28.023842,116942.86083241037,116752.41838397866,116708.16025582989,116743.04959084843,2142,5
2026-05-03 06:53:28.023842,116661.23528486789,116640.96066943451,116434.01905519137,116579.42097888734,1175,1
2026-05-03 06:58:28.023842,116744.60521988549,116924.75080841896,116889.50586416834,116909.78946088364,2283,4
2026-05-03 07:03:28.023842,116998.50096326822,117176.84142327122,116978.7875079313,117087.21246565282,1391,5
2026-05-03 07:08:28.023842,117030.85060265941,117013.46239228314,116972.34919164551,116974.488739666,845,6
2026-05-03 07:13:28.023842,116921.0612740899,116989.66985718533,116839.35249711554,116867.63380851378,949,5
2026-05-03 07:18:28.023842,116879.38718793285,116984.40287542425,116885.30543140417,116891.1405673519,2463,5
2026-05-03 07:23:28.023842,116946.42428287868,117062.35289547723,116940.48384177922,117001.70799840546,661,2
2026-05-03 07:28:28.023842,117134.82246523892,117293.34831521881,117233.05643467802,117267.93693207238,2299,5
2026-05-03 07:33:28.023842,117220.97696818257,117383.9558884575,116964.14180405461,117174.01700429275,2095,1
2026-05-03 07:38:28.023842,117005.45829046445,116842.88004366221,116659.16313105321,116836.89957663616,1547,1
2026-05-03 07:43:28.023842,116854.57637444115,116942.21662727048,116816.17864201874,116872.25317224613,1217,5
2026-05-03 07:48:28.023842,116825.32587203855,117050.66944343019,116717.78449739187,116778.39857183097,1751,5
2026-05-03 07:53:28.023842,116643.02619670592,116516.08484957638,116438.04400586456,116507.65382158087,888,6
2026-05-03 07:58:28.023842,116540.04053386307,116584.36465651177,116525.73254343474,116572.42724614526,1491,3
2026-05-03 08:03:28.023842,116551.23795408016,116645.16171590061,116462.08280955929,116530.04866201505,1081,3
2026-05-03 08:08:28.023842,116563.36958084663,116692.4455384248,116526.32054795702,116596.69049967823,2265,9
2026-05-03 08:13:28.023842,116504.06980930395,116530.15703709779,116279.79252147271,116411.44911892968,1908,1
2026-05-03 08:18:28.023842,116463.6294190867,116744.09569182557,116464.99955507349,116515.80971924371,93,8
2026-05-03 08:23:28.023842,116379.0192356919,116245.76878565812,116202.09980646837,116242.2287521401,1844,5
2026-05-03 08:28:28.023842,116156.85832610616,116233.38821754273,115911.95234417172,116071.4879000722,466,9
2026-05-03 08:33:28.023842,116047.2777914723,116125.72427543277,116010.58320667574,116023.06768287241,1350,9
2026-05-03 08:38:28.023842,116206.39899589884,116436.38927633448,116314.17386868128,116389.73030892528,609,4
2026-05-03 08:43:28.023842,116473.16501149452,116642.13356752673,116484.7540942733,116556.59971406376,2191,6
2026-05-03 08:48:28.023842,116670.87567975005,116867.89595103072,116701.88560863242,116785.15164543634,2319,1
2026-05-03 08:53:28.023842,116935.45681243687,117106.26959218545,117038.69012265146,117085.76197943737,617,1
2026-05-03 08:58:28.023842,117467.83049760955,117956.75593658388,117802.44458077895,117849.89901578173,1953,3
2026-05-03 09:03:28.023842,117855.48892056852,117861.84859089456,117844.34233552076,117861.07882535529,2240,8
2026-05-03 09:08:28.023842,118013.12222542867,118282.52835040556,118002.28742201685,118165.16562550205,773,3
2026-05-03 09:13:28.023842,118274.14004356839,118458.49093890896,118319.74628432143,118383.11446163473,1721,9
